epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,23910.8,3.13862,3.9582,3.54098,0.82719,0.66057,0.72651,0.41097,3.18659,1.9819,3.30066,0.00361929,0.00361929,0.00361929
180,24043.2,3.14885,4.00428,3.54875,0.82242,0.66323,0.72698,0.41119,3.18837,1.97697,3.29973,0.00356975,0.00356975,0.00356975
181,24176.3,3.13632,3.98332,3.54487,0.82214,0.66747,0.72812,0.41197,3.18707,1.97511,3.29996,0.00352037,0.00352037,0.00352037
182,24309,3.12189,3.94832,3.52985,0.81864,0.66729,0.72832,0.41226,3.18686,1.97474,3.29875,0.00347115,0.00347115,0.00347115
183,24442.2,3.12731,3.98089,3.53673,0.81675,0.66906,0.72859,0.4128,3.18698,1.97312,3.29871,0.00342211,0.00342211,0.00342211
184,24575.9,3.11308,3.92146,3.51864,0.82013,0.66592,0.72849,0.41256,3.18683,1.97241,3.29737,0.00337325,0.00337325,0.00337325
185,24709.7,3.1165,3.93328,3.52362,0.81883,0.66635,0.72901,0.41287,3.18684,1.97026,3.29653,0.00332457,0.00332457,0.00332457
186,24842.7,3.10141,3.92333,3.52032,0.82394,0.66276,0.72821,0.41315,3.18737,1.96834,3.29692,0.00327608,0.00327608,0.00327608
187,24976.3,3.11194,3.91648,3.50831,0.82706,0.6622,0.72842,0.41331,3.18784,1.96486,3.29793,0.00322778,0.00322778,0.00322778
188,25109.8,3.10069,3.90654,3.51344,0.81362,0.66579,0.72817,0.41343,3.18921,1.96086,3.29806,0.00317969,0.00317969,0.00317969
189,25243.7,3.116,3.9206,3.51867,0.81623,0.66363,0.72779,0.41319,3.18753,1.96207,3.29701,0.0031318,0.0031318,0.0031318
190,25376.7,3.10572,3.90698,3.50652,0.80817,0.66792,0.72762,0.41285,3.18641,1.96078,3.29634,0.00308412,0.00308412,0.00308412
191,25509.8,3.09825,3.89425,3.50625,0.80643,0.66949,0.72722,0.4126,3.18493,1.9609,3.29575,0.00303665,0.00303665,0.00303665
192,25643.3,3.06822,3.86908,3.4852,0.8092,0.6683,0.72676,0.41267,3.18485,1.95958,3.29503,0.00298941,0.00298941,0.00298941
193,25776.1,3.0835,3.87898,3.4969,0.80619,0.67134,0.72692,0.41294,3.18383,1.95742,3.29337,0.00294239,0.00294239,0.00294239
194,25908.9,3.10149,3.88716,3.50585,0.81341,0.66986,0.72751,0.41332,3.1826,1.95497,3.29183,0.00289561,0.00289561,0.00289561
195,26041.9,3.08839,3.86506,3.49666,0.81182,0.66922,0.72811,0.41367,3.18007,1.95495,3.29023,0.00284906,0.00284906,0.00284906
196,26174.7,3.08637,3.88567,3.49329,0.81303,0.67068,0.72788,0.41379,3.17982,1.95037,3.28992,0.00280275,0.00280275,0.00280275
197,26308.1,3.08501,3.88238,3.51002,0.81265,0.67059,0.728,0.41376,3.17837,1.9486,3.28936,0.00275668,0.00275668,0.00275668
198,26441.3,3.0765,3.90279,3.4955,0.81214,0.67274,0.72823,0.41392,3.17735,1.94721,3.28811,0.00271087,0.00271087,0.00271087
199,26575.2,3.07561,3.88715,3.49457,0.81103,0.6733,0.72876,0.41411,3.1767,1.94516,3.28738,0.00266532,0.00266532,0.00266532
200,26708.1,3.06797,3.86171,3.48429,0.80884,0.67356,0.72872,0.41395,3.17553,1.9452,3.28737,0.00262003,0.00262003,0.00262003
201,26840.6,3.06488,3.84675,3.48237,0.81257,0.67266,0.72905,0.41403,3.17578,1.94316,3.28732,0.002575,0.002575,0.002575
202,26973.3,3.07302,3.83174,3.47978,0.81066,0.67306,0.72913,0.41403,3.17514,1.94115,3.28674,0.00253024,0.00253024,0.00253024
203,27106.1,3.05799,3.80117,3.4747,0.80953,0.6748,0.72924,0.4145,3.17459,1.9402,3.28543,0.00248577,0.00248577,0.00248577
204,27238.8,3.06177,3.83724,3.47797,0.8078,0.67453,0.72939,0.415,3.17384,1.93998,3.28513,0.00244157,0.00244157,0.00244157
205,27371.6,3.06039,3.82074,3.47327,0.81306,0.67274,0.72963,0.41467,3.17489,1.93574,3.28533,0.00239766,0.00239766,0.00239766
206,27504.8,3.06194,3.81704,3.4714,0.81227,0.67346,0.73006,0.41469,3.17304,1.93528,3.28467,0.00235404,0.00235404,0.00235404
207,27637.9,3.05299,3.77906,3.46173,0.81198,0.67403,0.72993,0.41466,3.17176,1.93283,3.28369,0.00231071,0.00231071,0.00231071
208,27770.6,3.03892,3.77525,3.45899,0.8146,0.67327,0.73025,0.41507,3.16947,1.93202,3.28182,0.00226769,0.00226769,0.00226769
209,27903.2,3.03132,3.75548,3.45506,0.81217,0.6737,0.73026,0.41513,3.16904,1.92989,3.28163,0.00222497,0.00222497,0.00222497
210,28036.2,3.0231,3.78178,3.45053,0.81544,0.67394,0.73057,0.41537,3.16739,1.92975,3.28035,0.00218256,0.00218256,0.00218256
211,28169.3,3.03614,3.78144,3.45694,0.81325,0.67498,0.73084,0.41568,3.16635,1.92811,3.2797,0.00214046,0.00214046,0.00214046
212,28302.7,3.06075,3.83312,3.46927,0.81712,0.67554,0.73179,0.41608,3.16566,1.9256,3.27914,0.00209869,0.00209869,0.00209869
213,28435.6,3.03489,3.76099,3.447,0.81886,0.67561,0.73211,0.41681,3.16561,1.92267,3.27871,0.00205723,0.00205723,0.00205723
214,28569.4,3.03301,3.76619,3.44323,0.81886,0.6765,0.73236,0.41713,3.16462,1.9215,3.27852,0.00201611,0.00201611,0.00201611
215,28703,3.03361,3.76143,3.4401,0.81803,0.67777,0.73292,0.41738,3.16327,1.91952,3.27738,0.00197532,0.00197532,0.00197532
216,28835.6,3.03256,3.75059,3.44343,0.81955,0.67872,0.7332,0.41768,3.16314,1.91809,3.27787,0.00193486,0.00193486,0.00193486
217,28969,3.04256,3.77677,3.46431,0.82331,0.67622,0.73311,0.41796,3.16195,1.91732,3.2765,0.00189475,0.00189475,0.00189475
218,29101.8,3.0342,3.75589,3.43509,0.82388,0.67696,0.7336,0.41777,3.1614,1.91655,3.27639,0.00185498,0.00185498,0.00185498
219,29235.5,3.01037,3.74892,3.42171,0.82468,0.67803,0.73353,0.41816,3.16078,1.9142,3.27551,0.00181557,0.00181557,0.00181557
220,29369.5,3.00572,3.69233,3.41557,0.83234,0.67519,0.7336,0.41823,3.16164,1.91116,3.27581,0.00177651,0.00177651,0.00177651
221,29501.8,3.0223,3.70979,3.42831,0.83036,0.67617,0.73419,0.41833,3.1608,1.90987,3.27566,0.0017378,0.0017378,0.0017378
222,29635.4,2.99833,3.70164,3.42832,0.82937,0.67733,0.73433,0.41893,3.16027,1.9073,3.27424,0.00169946,0.00169946,0.00169946
223,29769.5,3.0063,3.72065,3.42947,0.82965,0.67761,0.73432,0.41898,3.16055,1.90516,3.27444,0.00166149,0.00166149,0.00166149
224,29903,2.9939,3.71282,3.42815,0.82934,0.67693,0.73441,0.41898,3.15927,1.90526,3.27321,0.00162389,0.00162389,0.00162389
225,30036.7,3.00914,3.70097,3.43459,0.82813,0.67849,0.73463,0.41895,3.1587,1.90399,3.27332,0.00158667,0.00158667,0.00158667
226,30170.6,2.98992,3.68295,3.40739,0.8395,0.6733,0.73473,0.41906,3.15676,1.90442,3.27274,0.00154982,0.00154982,0.00154982
227,30304,2.99808,3.70536,3.4284,0.83957,0.6739,0.735,0.41915,3.15643,1.90341,3.27215,0.00151336,0.00151336,0.00151336
228,30437.9,2.99851,3.67991,3.41784,0.83879,0.67503,0.73566,0.41915,3.15625,1.90239,3.27177,0.00147729,0.00147729,0.00147729
229,30570.9,2.98317,3.63957,3.40706,0.83987,0.67487,0.73579,0.4195,3.15676,1.8995,3.27157,0.00144161,0.00144161,0.00144161
230,30703.6,3.0088,3.66702,3.41509,0.83711,0.67538,0.73579,0.41925,3.15591,1.89836,3.27287,0.00140632,0.00140632,0.00140632
231,30836.9,2.99931,3.63838,3.40082,0.83636,0.67387,0.73585,0.41938,3.15496,1.89874,3.27216,0.00137143,0.00137143,0.00137143
232,30970.1,2.96871,3.6282,3.39831,0.83714,0.67474,0.73593,0.41947,3.15594,1.89462,3.27211,0.00133695,0.00133695,0.00133695
233,31103.3,2.99062,3.67529,3.40491,0.83976,0.67383,0.73615,0.41984,3.15641,1.89053,3.27215,0.00130287,0.00130287,0.00130287
234,31236.6,2.99487,3.6622,3.41555,0.84017,0.67423,0.73625,0.41978,3.15625,1.8891,3.27223,0.00126921,0.00126921,0.00126921
235,31369.3,2.98721,3.67516,3.40782,0.83865,0.67385,0.73643,0.42005,3.15441,1.88951,3.27163,0.00123596,0.00123596,0.00123596
236,31502,2.9692,3.6731,3.40326,0.8371,0.67417,0.73729,0.42015,3.15409,1.8886,3.27043,0.00120313,0.00120313,0.00120313
237,31634.7,2.96691,3.61674,3.38599,0.8289,0.6801,0.73755,0.42081,3.15321,1.88656,3.26966,0.00117072,0.00117072,0.00117072
238,31767.4,2.94781,3.60112,3.36436,0.83552,0.67688,0.7375,0.42107,3.1516,1.88742,3.2684,0.00113873,0.00113873,0.00113873
239,31900.9,2.99084,3.66726,3.4039,0.83908,0.67542,0.73776,0.42068,3.15048,1.88619,3.26756,0.00110718,0.00110718,0.00110718
240,32035,2.97409,3.60915,3.38829,0.8379,0.67461,0.73795,0.42114,3.14981,1.88432,3.26685,0.00107605,0.00107605,0.00107605
241,32170.1,2.98607,3.63391,3.39962,0.83646,0.67548,0.73803,0.42121,3.15032,1.88231,3.26577,0.00104537,0.00104537,0.00104537
242,32305.5,2.9562,3.61447,3.3752,0.83897,0.67432,0.73792,0.42139,3.14908,1.883,3.26503,0.00101512,0.00101512,0.00101512
243,32441.6,2.97756,3.65303,3.38363,0.8399,0.67461,0.73805,0.42127,3.1507,1.87986,3.2643,0.000985311,0.000985311,0.000985311
244,32577.3,2.97462,3.61718,3.40223,0.83357,0.67778,0.73813,0.42164,3.15113,1.87703,3.26362,0.000955951,0.000955951,0.000955951
245,32713.1,2.96129,3.61956,3.3791,0.82342,0.68353,0.73812,0.42167,3.15047,1.87555,3.26225,0.00092704,0.00092704,0.00092704
246,32850.7,2.95979,3.59364,3.37593,0.82293,0.68368,0.73837,0.42167,3.14997,1.87521,3.26136,0.000898581,0.000898581,0.000898581
247,32988.2,2.96478,3.61363,3.38606,0.82246,0.68328,0.73821,0.42161,3.14782,1.87612,3.26106,0.000870577,0.000870577,0.000870577
248,33126,2.95946,3.57706,3.37123,0.82338,0.68154,0.73821,0.42164,3.14743,1.8755,3.2607,0.000843031,0.000843031,0.000843031
249,137.564,2.97802,3.6805,3.40174,0.82247,0.68235,0.73811,0.42162,3.14736,1.87556,3.26058,0.000815947,0.000815947,0.000815947
250,275.231,3.00058,3.71985,3.42495,0.82199,0.68296,0.73818,0.42151,3.14719,1.87547,3.26058,0.000789327,0.000789327,0.000789327
251,412.271,3.01114,3.72872,3.43936,0.82212,0.68497,0.73831,0.42185,3.14747,1.87486,3.26076,0.000763174,0.000763174,0.000763174
252,548.585,3.02095,3.71512,3.43411,0.82278,0.68466,0.73837,0.42161,3.14685,1.876,3.26022,0.000737492,0.000737492,0.000737492
253,685.245,2.9985,3.7017,3.41638,0.82129,0.6854,0.7384,0.42199,3.14639,1.8772,3.25993,0.000712282,0.000712282,0.000712282
254,822.083,2.99554,3.6941,3.43054,0.82119,0.68543,0.73849,0.42197,3.14744,1.87372,3.26097,0.000687548,0.000687548,0.000687548
255,959.137,2.98489,3.6905,3.41106,0.82095,0.68667,0.73858,0.42202,3.14732,1.87453,3.26035,0.000663292,0.000663292,0.000663292
256,1095.9,2.97214,3.65978,3.40102,0.82152,0.68529,0.7386,0.42193,3.14744,1.87386,3.26092,0.000639518,0.000639518,0.000639518
257,1231.71,2.97671,3.67661,3.4055,0.82366,0.68297,0.73878,0.42197,3.14732,1.87371,3.26049,0.000616227,0.000616227,0.000616227
258,1368.04,2.95461,3.60867,3.39405,0.82379,0.6824,0.73842,0.42203,3.14769,1.87158,3.26077,0.000593422,0.000593422,0.000593422
259,1506.09,2.99957,3.71327,3.4291,0.82869,0.68168,0.73861,0.42222,3.1472,1.87177,3.26037,0.000571106,0.000571106,0.000571106
260,1642.04,2.97156,3.66212,3.39726,0.82838,0.68208,0.73877,0.42201,3.14697,1.87163,3.26054,0.000549281,0.000549281,0.000549281
261,1778.43,2.97962,3.67862,3.4009,0.82748,0.68248,0.73901,0.42243,3.14601,1.87201,3.25963,0.00052795,0.00052795,0.00052795
262,1915.73,2.98345,3.67432,3.41377,0.82881,0.68144,0.73892,0.42232,3.14583,1.87177,3.25932,0.000507115,0.000507115,0.000507115
263,2052.55,2.97471,3.6466,3.40096,0.82952,0.68086,0.73931,0.42255,3.14504,1.87164,3.25913,0.000486777,0.000486777,0.000486777
264,2189.66,2.99571,3.67909,3.41576,0.83375,0.68095,0.73989,0.42267,3.14484,1.87114,3.25915,0.000466941,0.000466941,0.000466941
265,2326.7,2.97409,3.63736,3.40028,0.83262,0.6804,0.73993,0.42283,3.14437,1.87123,3.25921,0.000447606,0.000447606,0.000447606
266,2464.67,2.98423,3.66866,3.41651,0.83309,0.6795,0.74011,0.42293,3.14374,1.87219,3.25887,0.000428777,0.000428777,0.000428777
267,2600.84,2.96816,3.6295,3.39835,0.83431,0.67897,0.74009,0.42272,3.1448,1.87031,3.25856,0.000410454,0.000410454,0.000410454
268,2737.04,2.98889,3.65612,3.40803,0.83623,0.67857,0.74032,0.42273,3.14556,1.86893,3.25898,0.00039264,0.00039264,0.00039264
269,2873.19,2.95504,3.63984,3.39159,0.83477,0.67897,0.74068,0.42301,3.14577,1.86647,3.25968,0.000375337,0.000375337,0.000375337
270,3009.19,2.96191,3.63144,3.38816,0.83758,0.67928,0.74052,0.4229,3.14645,1.86535,3.25988,0.000358546,0.000358546,0.000358546
271,3144.99,2.96435,3.62584,3.39537,0.83859,0.67807,0.74044,0.4234,3.14681,1.86457,3.25998,0.00034227,0.00034227,0.00034227
272,3281.42,2.99234,3.65015,3.40191,0.83885,0.67786,0.74042,0.42331,3.14709,1.86335,3.26048,0.00032651,0.00032651,0.00032651
273,3417.7,2.95429,3.61204,3.39406,0.8422,0.67572,0.74024,0.42311,3.1481,1.86155,3.25978,0.000311268,0.000311268,0.000311268
274,3554.28,2.96644,3.64436,3.389,0.84579,0.67453,0.74066,0.42341,3.14743,1.86247,3.25956,0.000296546,0.000296546,0.000296546
275,3690.84,2.96213,3.62873,3.38639,0.8461,0.67381,0.74055,0.42314,3.14807,1.86001,3.25953,0.000282345,0.000282345,0.000282345
276,3827.17,2.94606,3.59276,3.36643,0.84704,0.67419,0.74056,0.42326,3.1476,1.8606,3.25973,0.000268667,0.000268667,0.000268667
277,3963.4,2.9704,3.6428,3.39712,0.84923,0.67203,0.74026,0.42315,3.14758,1.86045,3.25922,0.000255513,0.000255513,0.000255513
278,4099.64,2.96245,3.64351,3.38381,0.84524,0.67388,0.74002,0.42284,3.14824,1.85879,3.25937,0.000242885,0.000242885,0.000242885
279,4235.87,2.94997,3.62395,3.38684,0.84699,0.67339,0.73999,0.42291,3.1479,1.85861,3.25953,0.000230784,0.000230784,0.000230784
280,4372.34,2.9771,3.6558,3.39796,0.8514,0.67157,0.73954,0.42272,3.14749,1.85883,3.25934,0.000219212,0.000219212,0.000219212
281,4508.55,2.93972,3.60327,3.38227,0.84942,0.67251,0.73959,0.42309,3.14775,1.8579,3.25936,0.000208169,0.000208169,0.000208169
282,4645.15,2.9359,3.58537,3.38087,0.85035,0.67245,0.74018,0.42305,3.14578,1.85916,3.25882,0.000197658,0.000197658,0.000197658
283,4781.64,2.94549,3.59446,3.37562,0.84828,0.67362,0.73962,0.42307,3.14622,1.85849,3.25788,0.000187678,0.000187678,0.000187678
284,4918.69,2.98063,3.64363,3.40165,0.84921,0.67179,0.7396,0.423,3.1459,1.85877,3.25745,0.000178232,0.000178232,0.000178232
