epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,64093.7,1.78977,1.57938,3.08237,0.7867,0.5004,0.62634,0.44049,2.56767,3.27404,3.26768,0.00499816,0.00499816,0.00499816
153,64517.3,1.78035,1.5866,3.075,0.77846,0.50375,0.63138,0.44215,2.5677,3.25938,3.26538,0.00494634,0.00494634,0.00494634
154,64941.3,1.78014,1.56467,3.06571,0.78707,0.50543,0.63519,0.44497,2.56361,3.2476,3.25912,0.00489452,0.00489452,0.00489452
155,65364.9,1.77486,1.54081,3.06481,0.78373,0.5092,0.6383,0.44743,2.56567,3.22927,3.25637,0.00484272,0.00484272,0.00484272
156,65789.6,1.7669,1.507,3.04994,0.78866,0.51041,0.64246,0.45077,2.56291,3.21726,3.25333,0.00479094,0.00479094,0.00479094
157,66213,1.76957,1.5235,3.05423,0.78676,0.51371,0.64518,0.45276,2.5587,3.20758,3.24912,0.00473919,0.00473919,0.00473919
158,66636.5,1.75216,1.4886,3.04301,0.7879,0.51522,0.6465,0.45394,2.55041,3.20608,3.2424,0.00468747,0.00468747,0.00468747
159,67061.9,1.7644,1.50803,3.05007,0.79404,0.51962,0.64814,0.45581,2.54614,3.19625,3.23747,0.00463579,0.00463579,0.00463579
160,67486.8,1.75634,1.4986,3.04323,0.79621,0.51676,0.6503,0.45839,2.5391,3.19025,3.23193,0.00458416,0.00458416,0.00458416
161,67912.3,1.75752,1.49539,3.04533,0.79931,0.52477,0.65252,0.4595,2.53887,3.17734,3.22907,0.00453258,0.00453258,0.00453258
162,68336.3,1.73435,1.46882,3.02325,0.79642,0.52475,0.65214,0.45928,2.53602,3.16707,3.22545,0.00448106,0.00448106,0.00448106
163,68760.9,1.7405,1.44234,3.02053,0.7916,0.52562,0.65312,0.45983,2.53489,3.15899,3.2218,0.0044296,0.0044296,0.0044296
164,69185.2,1.73179,1.43195,3.01093,0.79384,0.52638,0.65355,0.46039,2.53647,3.14504,3.2195,0.00437821,0.00437821,0.00437821
165,69610.3,1.73204,1.45245,3.01259,0.79306,0.5248,0.65895,0.46329,2.53235,3.13239,3.21485,0.00432689,0.00432689,0.00432689
166,70035.2,1.72129,1.43044,3.00158,0.79395,0.52814,0.66044,0.46432,2.5292,3.12358,3.21037,0.00427565,0.00427565,0.00427565
167,70459.6,1.71299,1.40577,2.98576,0.79351,0.5321,0.66189,0.46714,2.52324,3.11531,3.20511,0.00422449,0.00422449,0.00422449
168,70883.7,1.71072,1.3941,2.98254,0.79889,0.53055,0.6645,0.46832,2.51808,3.11086,3.20001,0.00417343,0.00417343,0.00417343
169,71307.4,1.70481,1.38989,2.98153,0.80446,0.53473,0.66719,0.47107,2.51711,3.09731,3.19657,0.00412246,0.00412246,0.00412246
170,71733.4,1.70429,1.36682,2.9747,0.80803,0.5279,0.6699,0.47303,2.51274,3.08701,3.19371,0.0040716,0.0040716,0.0040716
171,72157.3,1.69186,1.3485,2.96553,0.80841,0.52895,0.67101,0.47395,2.50907,3.08504,3.19027,0.00402084,0.00402084,0.00402084
