epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,1931.63,1.80144,1.73126,3.19155,0.768,0.61966,0.72909,0.50016,2.4928,2.67822,3.28105,0.00412246,0.00412246,0.00412246
170,2416.72,1.80626,1.72199,3.18741,0.77046,0.62388,0.73084,0.50104,2.48986,2.6516,3.27784,0.0040716,0.0040716,0.0040716
171,2904.79,1.79585,1.71069,3.18791,0.77351,0.62956,0.73518,0.50413,2.4878,2.62731,3.27808,0.00402084,0.00402084,0.00402084
172,3384.12,1.79033,1.68483,3.18264,0.78015,0.62729,0.7391,0.50514,2.49052,2.59716,3.28017,0.00397019,0.00397019,0.00397019
173,3870.39,1.79538,1.68998,3.17806,0.78764,0.62799,0.74245,0.50734,2.49151,2.57054,3.27921,0.00391966,0.00391966,0.00391966
174,4355.28,1.77757,1.66063,3.15917,0.78055,0.63417,0.74437,0.50787,2.4906,2.5464,3.2783,0.00386926,0.00386926,0.00386926
175,4835.31,1.78445,1.6347,3.16392,0.78476,0.64033,0.74583,0.5086,2.49027,2.52964,3.27333,0.00381899,0.00381899,0.00381899
176,5321.55,1.77516,1.64146,3.15416,0.79075,0.64166,0.74562,0.50834,2.48627,2.51557,3.27041,0.00376885,0.00376885,0.00376885
177,5810.34,1.77227,1.63027,3.15497,0.79057,0.64559,0.74901,0.51067,2.48686,2.49834,3.26784,0.00371885,0.00371885,0.00371885
178,6289.32,1.76893,1.59404,3.13984,0.79239,0.64905,0.74941,0.51202,2.48492,2.48494,3.26285,0.00366899,0.00366899,0.00366899
179,6773.72,1.75389,1.58627,3.13184,0.78832,0.65695,0.75017,0.51272,2.4774,2.47765,3.25647,0.00361929,0.00361929,0.00361929
180,7262.57,1.7544,1.55709,3.12282,0.79309,0.65569,0.74905,0.51203,2.47485,2.45985,3.25017,0.00356975,0.00356975,0.00356975
181,7741.83,1.73653,1.56099,3.11001,0.79299,0.66123,0.7497,0.51264,2.47435,2.44496,3.24988,0.00352037,0.00352037,0.00352037
182,8223.97,1.73426,1.53006,3.10959,0.79065,0.66526,0.7493,0.51123,2.47157,2.43444,3.24751,0.00347115,0.00347115,0.00347115
183,8711.17,1.73369,1.52109,3.09936,0.79091,0.66525,0.75098,0.51296,2.47049,2.42776,3.24568,0.00342211,0.00342211,0.00342211
184,9191.29,1.7377,1.52146,3.1066,0.78032,0.66854,0.74971,0.51302,2.46458,2.42346,3.24298,0.00337325,0.00337325,0.00337325
185,9673.31,1.72716,1.50342,3.09911,0.7727,0.67007,0.74933,0.51265,2.45754,2.42364,3.23537,0.00332457,0.00332457,0.00332457
186,10159.5,1.7101,1.48886,3.07945,0.77818,0.66474,0.75076,0.51383,2.45687,2.41056,3.22764,0.00327608,0.00327608,0.00327608
187,10639.6,1.69603,1.50115,3.06586,0.78317,0.66708,0.75108,0.51425,2.44978,2.41168,3.22501,0.00322778,0.00322778,0.00322778
188,11121.7,1.70631,1.45647,3.06292,0.78591,0.66888,0.75211,0.51596,2.44788,2.404,3.22386,0.00317969,0.00317969,0.00317969
189,11605,1.70971,1.4578,3.07279,0.7881,0.66353,0.75125,0.51397,2.4491,2.40634,3.22555,0.0031318,0.0031318,0.0031318
190,12085.6,1.69816,1.4268,3.05502,0.78922,0.65625,0.75132,0.51464,2.4498,2.40511,3.2276,0.00308412,0.00308412,0.00308412
191,12565.5,1.69108,1.43606,3.05668,0.79534,0.65697,0.75272,0.51593,2.45484,2.39513,3.22801,0.00303665,0.00303665,0.00303665
192,13051.7,1.68776,1.41576,3.04544,0.78513,0.65822,0.75088,0.51492,2.44815,2.39327,3.22252,0.00298941,0.00298941,0.00298941
193,13536.3,1.68655,1.38831,3.04519,0.78562,0.65834,0.75292,0.51636,2.45006,2.38736,3.22296,0.00294239,0.00294239,0.00294239
194,14016.8,1.67005,1.38862,3.02816,0.79289,0.66273,0.75472,0.51687,2.4537,2.38345,3.22623,0.00289561,0.00289561,0.00289561
195,14504.9,1.6693,1.39019,3.03237,0.79266,0.6642,0.75728,0.5184,2.45087,2.37993,3.22219,0.00284906,0.00284906,0.00284906
196,14986.9,1.66954,1.36686,3.02263,0.79189,0.66562,0.75835,0.51987,2.45053,2.37105,3.22284,0.00280275,0.00280275,0.00280275
197,491.271,1.59137,1.37045,2.97589,0.80135,0.66984,0.75973,0.52152,2.45128,2.35122,3.2241,0.00275668,0.00275668,0.00275668
198,979.619,1.61743,1.40994,2.99057,0.8081,0.66602,0.76045,0.52174,2.45069,2.32912,3.22344,0.00271087,0.00271087,0.00271087
199,1469.3,1.61435,1.37605,2.9868,0.80579,0.66635,0.76113,0.52153,2.44881,2.3112,3.22364,0.00266532,0.00266532,0.00266532
200,1959.49,1.62194,1.38044,2.99591,0.80389,0.66829,0.76478,0.52406,2.44169,2.29258,3.21996,0.00262003,0.00262003,0.00262003
201,2450.02,1.62979,1.39595,2.99579,0.80375,0.67048,0.76838,0.52528,2.44191,2.27465,3.21814,0.002575,0.002575,0.002575
202,2940.15,1.62613,1.36965,2.99516,0.80851,0.67554,0.7699,0.52647,2.43698,2.25848,3.21144,0.00253024,0.00253024,0.00253024
203,3427.99,1.62388,1.37534,2.99072,0.81888,0.67409,0.77175,0.52871,2.43654,2.24379,3.2132,0.00248577,0.00248577,0.00248577
204,3918.59,1.62447,1.37489,2.98773,0.82051,0.6768,0.77255,0.52919,2.44004,2.23155,3.21221,0.00244157,0.00244157,0.00244157
205,4408.43,1.61608,1.35364,2.9813,0.8133,0.68044,0.77256,0.52908,2.43671,2.21841,3.20754,0.00239766,0.00239766,0.00239766
206,4902.85,1.61769,1.33561,2.97504,0.82928,0.67282,0.77308,0.52908,2.43058,2.21293,3.20408,0.00235404,0.00235404,0.00235404
207,5394.07,1.61609,1.33363,2.97866,0.82913,0.67929,0.773,0.53018,2.42468,2.21345,3.20023,0.00231071,0.00231071,0.00231071
208,5887.48,1.6114,1.3114,2.97321,0.82064,0.68391,0.77319,0.53046,2.42283,2.20526,3.19727,0.00226769,0.00226769,0.00226769
209,6378.69,1.6014,1.30363,2.96521,0.81517,0.68461,0.77416,0.53276,2.41723,2.2008,3.19392,0.00222497,0.00222497,0.00222497
210,6870.24,1.59541,1.29404,2.95982,0.8142,0.68504,0.7755,0.53409,2.41424,2.19811,3.19007,0.00218256,0.00218256,0.00218256
211,7362.71,1.5952,1.28723,2.95027,0.81274,0.69059,0.776,0.53363,2.41988,2.17993,3.18909,0.00214046,0.00214046,0.00214046
212,7851.69,1.58527,1.26935,2.94152,0.81443,0.68986,0.77695,0.53435,2.41546,2.17695,3.18633,0.00209869,0.00209869,0.00209869
213,8345.56,1.58567,1.26879,2.95044,0.81331,0.6949,0.77788,0.53502,2.41354,2.1713,3.18369,0.00205723,0.00205723,0.00205723
214,8837.92,1.59218,1.26617,2.95186,0.81083,0.69281,0.77691,0.53457,2.41255,2.16999,3.18333,0.00201611,0.00201611,0.00201611
215,9328.68,1.58319,1.24545,2.93836,0.80493,0.69513,0.77704,0.53534,2.40843,2.16609,3.1783,0.00197532,0.00197532,0.00197532
216,9819.83,1.58347,1.24866,2.94081,0.79838,0.69714,0.77683,0.53474,2.40984,2.16133,3.17806,0.00193486,0.00193486,0.00193486
217,10312,1.5775,1.24483,2.93467,0.80247,0.69744,0.77903,0.53571,2.40954,2.15336,3.17569,0.00189475,0.00189475,0.00189475
218,10801.4,1.56077,1.2327,2.91709,0.80402,0.69342,0.77909,0.53521,2.41779,2.14744,3.17691,0.00185498,0.00185498,0.00185498
219,11294,1.57136,1.2235,2.91977,0.80863,0.69198,0.77926,0.53549,2.41936,2.14368,3.17593,0.00181557,0.00181557,0.00181557
220,11784.3,1.58084,1.21264,2.92723,0.81652,0.69464,0.77946,0.53605,2.42575,2.13614,3.17723,0.00177651,0.00177651,0.00177651
221,12275.1,1.56121,1.20031,2.90872,0.81254,0.6982,0.77872,0.53549,2.42637,2.13484,3.1779,0.0017378,0.0017378,0.0017378
222,12764.7,1.56083,1.20339,2.91494,0.81186,0.69906,0.77859,0.53536,2.43322,2.13408,3.18115,0.00169946,0.00169946,0.00169946
223,13256.3,1.56543,1.19379,2.9149,0.8034,0.70084,0.77735,0.53331,2.42969,2.1403,3.18063,0.00166149,0.00166149,0.00166149
224,13755.5,1.56208,1.17208,2.91385,0.80391,0.69451,0.77743,0.53284,2.43098,2.13969,3.18203,0.00162389,0.00162389,0.00162389
225,14257.1,1.55448,1.17705,2.89989,0.80347,0.69897,0.77844,0.53362,2.43753,2.14356,3.18333,0.00158667,0.00158667,0.00158667
226,499.305,1.45649,1.15328,2.83291,0.81121,0.69601,0.779,0.5337,2.43875,2.12884,3.18306,0.00154982,0.00154982,0.00154982
227,989.765,1.47671,1.16703,2.8421,0.8285,0.68771,0.78112,0.53498,2.42941,2.12323,3.17777,0.00151336,0.00151336,0.00151336
228,1486.6,1.47299,1.15164,2.84101,0.83297,0.69296,0.7819,0.53662,2.4302,2.10427,3.17743,0.00147729,0.00147729,0.00147729
229,1982.6,1.4746,1.15014,2.84086,0.82993,0.69031,0.78297,0.53899,2.42228,2.09537,3.17121,0.00144161,0.00144161,0.00144161
230,2474.29,1.48928,1.15751,2.84442,0.82969,0.6937,0.78316,0.53964,2.41684,2.08626,3.16706,0.00140632,0.00140632,0.00140632
231,2968.91,1.48237,1.13506,2.845,0.82495,0.70218,0.78301,0.54043,2.4121,2.07734,3.161,0.00137143,0.00137143,0.00137143
232,3463.83,1.48508,1.12815,2.84517,0.84283,0.6887,0.78377,0.53988,2.4134,2.06992,3.16212,0.00133695,0.00133695,0.00133695
233,3952.61,1.48867,1.13469,2.84713,0.83519,0.69223,0.7849,0.54138,2.40942,2.06332,3.15726,0.00130287,0.00130287,0.00130287
234,4448.06,1.48833,1.1206,2.8467,0.84082,0.68859,0.78486,0.54199,2.39929,2.05884,3.15101,0.00126921,0.00126921,0.00126921
235,4942.54,1.48183,1.1164,2.83868,0.84346,0.69,0.78515,0.5422,2.39545,2.05387,3.1459,0.00123596,0.00123596,0.00123596
236,5432.65,1.47738,1.11495,2.83279,0.85231,0.69002,0.78449,0.54206,2.39358,2.04839,3.14409,0.00120313,0.00120313,0.00120313
237,5926.3,1.48078,1.09786,2.8323,0.85978,0.6885,0.78728,0.54482,2.38887,2.03632,3.1383,0.00117072,0.00117072,0.00117072
238,6420.57,1.47551,1.08959,2.8273,0.84984,0.69682,0.78714,0.54476,2.38627,2.03473,3.13742,0.00113873,0.00113873,0.00113873
239,6910.88,1.47533,1.08886,2.82809,0.84996,0.6929,0.78759,0.54619,2.38378,2.02891,3.13378,0.00110718,0.00110718,0.00110718
240,7407.71,1.47944,1.08164,2.82494,0.8516,0.69136,0.78727,0.54577,2.38565,2.02661,3.13133,0.00107605,0.00107605,0.00107605
241,7903.85,1.47031,1.07538,2.82446,0.86075,0.68994,0.78765,0.547,2.37899,2.02603,3.12603,0.00104537,0.00104537,0.00104537
242,8395.37,1.46983,1.07196,2.82679,0.84407,0.69947,0.78618,0.54638,2.37667,2.02726,3.12305,0.00101512,0.00101512,0.00101512
243,8890.52,1.47696,1.08071,2.82636,0.849,0.70256,0.78541,0.54626,2.37421,2.02123,3.12009,0.000985311,0.000985311,0.000985311
244,9383.14,1.47592,1.06761,2.82574,0.85409,0.6999,0.78495,0.54624,2.37032,2.01911,3.11802,0.000955951,0.000955951,0.000955951
245,9875.42,1.4711,1.0759,2.82498,0.84926,0.70082,0.78629,0.54696,2.36913,2.01301,3.1119,0.00092704,0.00092704,0.00092704
246,10371.6,inf,1.06507,2.81877,0.84988,0.70365,0.78713,0.5477,2.36828,2.00878,3.10906,0.000898581,0.000898581,0.000898581
247,10867,1.4571,1.0652,2.81072,0.84169,0.7068,0.78705,0.54721,2.36968,2.00557,3.10853,0.000870577,0.000870577,0.000870577
248,11356.7,1.47271,1.06831,2.82339,0.85378,0.6991,0.78805,0.54727,2.37087,1.99816,3.108,0.000843031,0.000843031,0.000843031
249,11849.5,1.4802,1.06773,2.82632,0.851,0.69316,0.78784,0.54731,2.366,2.00034,3.10359,0.000815947,0.000815947,0.000815947
250,12344.2,1.46377,1.04604,2.80678,0.84707,0.69523,0.79069,0.54769,2.36442,2.00521,3.10562,0.000789327,0.000789327,0.000789327
251,12836.3,1.47375,1.04814,2.82371,0.86187,0.69369,0.7915,0.54683,2.37089,2.00443,3.10754,0.000763174,0.000763174,0.000763174
252,13330.2,1.4739,1.0388,2.81892,0.85905,0.69197,0.79186,0.54678,2.37442,2.00699,3.1066,0.000737492,0.000737492,0.000737492
253,13826.3,1.46996,1.0361,2.81473,0.8477,0.69421,0.79119,0.54666,2.37558,2.00981,3.10739,0.000712282,0.000712282,0.000712282
254,14319.3,1.46798,1.03193,2.80859,0.85767,0.69186,0.79107,0.54727,2.3746,2.01242,3.10523,0.000687548,0.000687548,0.000687548
255,14812.2,1.46641,1.03276,2.81714,0.85412,0.69005,0.78989,0.54523,2.37658,2.01783,3.10752,0.000663292,0.000663292,0.000663292
256,15308.2,1.46111,1.02661,2.80225,0.85445,0.69268,0.78921,0.54389,2.38388,2.01199,3.11125,0.000639518,0.000639518,0.000639518
257,15800.5,1.45586,1.01989,2.8028,0.85984,0.68603,0.79053,0.5439,2.39123,2.01016,3.11754,0.000616227,0.000616227,0.000616227
258,16296.4,1.46013,1.01284,2.80237,0.85455,0.68773,0.79078,0.54396,2.39184,2.00961,3.11702,0.000593422,0.000593422,0.000593422
259,16791.9,1.4521,1.0039,2.79346,0.84962,0.68922,0.791,0.543,2.3943,2.00832,3.11848,0.000571106,0.000571106,0.000571106
260,17284.1,1.44742,0.99432,2.78988,0.85131,0.69079,0.79115,0.5426,2.39904,2.0059,3.11957,0.000549281,0.000549281,0.000549281
261,17778.9,1.44806,0.99542,2.78811,0.85053,0.69015,0.78952,0.5416,2.39737,2.00683,3.119,0.00052795,0.00052795,0.00052795
262,18275.5,1.44605,0.99281,2.78443,0.85192,0.69477,0.78986,0.54329,2.39473,2.00618,3.11521,0.000507115,0.000507115,0.000507115
263,18766.2,1.44254,0.98827,2.78248,0.84921,0.69035,0.78967,0.54274,2.39543,2.00911,3.11617,0.000486777,0.000486777,0.000486777
264,19260.8,1.43889,0.98404,2.77438,0.85634,0.68849,0.78887,0.54177,2.39958,2.01069,3.11843,0.000466941,0.000466941,0.000466941
265,19757.7,1.43476,0.97705,2.77421,0.84413,0.69847,0.78871,0.54153,2.3985,2.00669,3.1166,0.000447606,0.000447606,0.000447606
266,20249.8,1.42389,0.96471,2.75896,0.85127,0.68802,0.78795,0.54075,2.40391,2.01301,3.12142,0.000428777,0.000428777,0.000428777
267,20743.1,1.42661,0.96475,2.76089,0.84922,0.68632,0.78703,0.53989,2.40706,2.01656,3.12493,0.000410454,0.000410454,0.000410454
268,21242.8,1.42835,0.96672,2.76092,0.83807,0.69429,0.78792,0.53998,2.40674,2.01896,3.12661,0.00039264,0.00039264,0.00039264
269,21734.2,1.42091,0.95201,2.75502,0.83976,0.69939,0.78804,0.54025,2.40435,2.02011,3.11967,0.000375337,0.000375337,0.000375337
270,492.459,1.33395,0.92854,2.69075,0.84762,0.69582,0.7888,0.54084,2.40295,2.01052,3.12217,0.000358546,0.000358546,0.000358546
271,989.69,1.3555,0.94492,2.70616,0.85088,0.69471,0.78922,0.54123,2.40104,2.00929,3.12092,0.00034227,0.00034227,0.00034227
272,1480.59,1.33691,0.92139,2.68887,0.84732,0.6978,0.78937,0.54021,2.40411,2.01287,3.12225,0.00032651,0.00032651,0.00032651
273,1981.47,1.34234,0.92997,2.69143,0.85041,0.6945,0.78982,0.54091,2.40387,2.00511,3.12649,0.000311268,0.000311268,0.000311268
274,2479.15,1.34628,0.92086,2.68732,0.84291,0.7025,0.79005,0.54176,2.40352,2.00233,3.1255,0.000296546,0.000296546,0.000296546
275,2972.2,1.33939,0.91416,2.69178,0.84996,0.69721,0.79061,0.54226,2.39923,2.00154,3.12337,0.000282345,0.000282345,0.000282345
276,3470.39,1.3365,0.91331,2.68737,0.84807,0.69773,0.79043,0.54316,2.39077,2.00044,3.11652,0.000268667,0.000268667,0.000268667
277,3967.72,1.33646,0.9018,2.68306,0.85016,0.69348,0.79025,0.54298,2.39061,2.00086,3.11651,0.000255513,0.000255513,0.000255513
278,4461.9,1.33516,0.89891,2.67968,0.85122,0.6937,0.79006,0.54335,2.38616,1.99859,3.11244,0.000242885,0.000242885,0.000242885
279,4959.33,1.33045,0.90507,2.67745,0.84539,0.70089,0.79016,0.5436,2.38049,1.99698,3.10788,0.000230784,0.000230784,0.000230784
